日期,活動名,命中來源數,待確認,錄音(H),相簿(J),影片(K),文件(C),辦事(D07)
2017-07-07,2017-07-07文書採訪問題設計：慈正,1,,,,,https://drive.google.com/file/d/1QsE-lWeHGGm8e_obVUT13mWXX2eWe6Zb/view,
2017-07-30,2017-07-30湖口李氏一天複習班,2,,https://drive.google.com/file/d/13EiEy-NKkn_KS9P2VmQUF0QHCgbM3fOw/view,,,,https://drive.google.com/file/d/1n_YHWReZs_Gec_feMNhkfmLf_qj5R3Wj/view | https://drive.google.com/file/d/1b5TYGFTAXHzYRZ-kzLBJLP2FlNm2SVbT/view
2017-08-02,2017-08-02峨眉書院策劃會,1,,https://drive.google.com/file/d/1_9AYd9g6YKAT9B0s6byp69hFFRAa_aSz/view,,,,
2017-08-04,2017-08-04峨眉書院成全組會議：青年整合班程,1,,https://drive.google.com/file/d/1jwHm0IRUvvmOXLNfSa-roSg0-KzX_fSE/view,,,,
2017-08-25,2017-08-25峨眉書院成全組會議：青年整合班程,1,,https://drive.google.com/file/d/1ot0Jf2_2fYKpYMQpdvdvITA_kW0pyNW5/view,,,,
2017-09-08,2017-09-08峨眉書院成全組會議：青年整合班程,1,,https://drive.google.com/file/d/1CDYBUKxVLLncbYCM9iJELjRhBAvI0N2W/view,,,,
2017-09-10,2017-09-10峨眉書院聯絡圈,1,,https://drive.google.com/file/d/1To2f6-M8J6fO7P1Wsa9drDO871pQRJze/view | https://drive.google.com/file/d/1iX4NW-b9YWCeakqsjrt2e-ry4oagwysS/view,,,,
2017-09-16,2017-09-16靈隱寺文獻研習營,3,,https://drive.google.com/file/d/1v8mZ7Su4XUQ7PhKRUM-_XPlPfgFXOlTL/view,,https://drive.google.com/file/d/1CtFBgVQrjRK1K5oCSt2RbGsBhDxeS2sA/view,https://drive.google.com/file/d/1CNoYfxs5d0qj8EVePwj7f-daf985Nl_S/view,
2017-09-22,2017-09-22峨眉書院成全組會議：青年整合班程,1,,https://drive.google.com/file/d/1_mMAo2AME587Wzc1JyJBnu83NByojgfB/view,,,,
2017-10-05,2017-10-05峨眉書院策劃會：劉經理慈悲,1,,https://drive.google.com/file/d/1wqYnYklEayzugTd0OpJt9x5UDlF10WbG/view,,,,
2017-10-08,2017-10-08峨眉書院師資培訓：賴經理慈悲：訓文劉經理,1,,https://drive.google.com/file/d/1r-qtqCCR1lwDU0n8K6mRKYxyC-mlgRMa/view | https://drive.google.com/file/d/1vQiBVW1fd0A-QPDJBLjPQtoEC0LIgMlE/view,,,,
2017-10-12,2017-10-12峨眉書院靈隱家風尋根之旅策劃會,1,,https://drive.google.com/file/d/1wRpxfkNEcrfxj9O71J3VVFAF1_8Opjy3/view,,,,
2017-10-17,2017-10-17板橋區小聯絡圈：劉經理慈悲,1,,https://drive.google.com/file/d/1EZB0NBjFwVolM_mt3aAZlU8yEXGgsEKe/view,,,,
2017-11-03,2017-11-03靈隱禮讚,1,,,,https://drive.google.com/file/d/1jmUUzkkEhcGpO7jMepriNnN6cSEnKnzQ/view,,
2017-11-05,2017-11-05靈隱寺建廟四十週年紀念會,1,,,,https://drive.google.com/file/d/1GKQkTtv9kIlnukl75B6RVm6PlTHAphdp/view,,
2017-11-06,2017-11-06~11靈隱寺朝聖中庸師資培訓,1,,https://drive.google.com/file/d/1T0BemIiIXhm5cRTeUMNPwC_hYLbJGsmI/view,,,,
2017-11-08,2017-11-08-11靈隱寺朝聖照片,1,,,https://drive.google.com/file/d/1-TsVQLMUx3fGOURgpqkEL-922AlapEa2/view,,,
2017-11-12,2017-11-12(0)歸空點傳師結緣訓(2017-11-15三才校對),1,,,,,https://drive.google.com/file/d/1J_MH1CUx3WOq7be79p3L-m8XSRL4f6Wr/view,
2017-11-25,2017-11-25白水聖帝慈訓：投影,1,,,,,https://drive.google.com/file/d/1Zcqx-svRUiyf2SrBD30MCSE7YRMgdcUt/view | https://drive.google.com/file/d/1FYHMZHfalSPDQe2rqkM3hcMnnlSAMzi5/view | https://drive.google.com/file/d/1NngMm2EVTGzjM0Kxhspfz_a5VjSUzJZM/view | https://drive.google.com/file/d/1qNAk2zCdmjmrKokz_3xqg0CMGRNTK_ze/view,
2017-11-26,2017-11-26慈化文教親子讀經師資成長班,1,,https://drive.google.com/file/d/1SYTBFNUtejkpY8RzlJr-lINDheDZ--jf/view,,,,
2017-12-03,2017-12-03湖口李氏一天法會,2,,https://drive.google.com/file/d/1XFruHat-C-yo0kBdE_I3RfZUfSmnuiIV/view,,https://drive.google.com/file/d/1cUCzNi2fpT5KxCYPcOs91N2bbKWS0I2y/view,,
2018-01-03,2018-01-03峨眉書院策劃會：前賢結語：賴經理慈悲,1,,https://drive.google.com/file/d/1Ea20SQnfGINWCr2DCv0X-vzbtc8fndE9/view | https://drive.google.com/file/d/1kT4uGkBrhFA-cq_gFkdBp_D_iKNCfCkX/view,,,,
2018-01-14,2018-01-14迷你桌遊融入研究班：發一崇德正和書院：孫寶蓮講師,1,,,,https://drive.google.com/file/d/1HoFMfi9xEgrIu7RQEdWfz5sF1kQXUMYk/view,,
2018-01-21,2018-01-21峨眉書院靈隱尋根之旅：三峽靈隱寺,4,,https://drive.google.com/file/d/19rpOX4PSMdgQk-P-FhQUh6pspYIYt6F6/view,https://drive.google.com/file/d/1VQMu0Iu3oyYNJ6_on3zLQh08bMyWYR_s/view,https://drive.google.com/file/d/1HMqVk3NoLsFzEIwjsoiBghJZQ5nJ11cn/view,https://drive.google.com/file/d/1VlpuglrgjAVFRja24E_uXJyhoWeVI5kL/view,
2018-01-28,2018-01-28明心青年班畢班：新竹明心壇,1,,,https://drive.google.com/file/d/1TG56hhuTirJJObhE0vQ-s1l7K8kxMWTx/view,,,
2018-02-03,2018-02-03-04靈隱寺拜年,2,,https://drive.google.com/file/d/1nAn1MQsXmdJzlkfU38inOryTn-k_39qV/view,,,https://drive.google.com/file/d/1PXpEpk5v08kNkXuXt9mgdiholcVEHtXY/view,
2018-02-05,2018-02-05義德兄弟道場拜年,3,,https://drive.google.com/file/d/1Fq-9JG6UZ9dlHQxp7ykxdR3OxXsEBa1z/view,https://drive.google.com/file/d/18KlysaO1gy7qsXm2ls4dm2Ow_dJXbglT/view,https://drive.google.com/file/d/1W9HpI-dBsY1G75STFHMFp1aEvWL_CAHS/view,,
2018-02-15,2018-02-15峨眉書院過年輪值：竹苗區,1,,,https://drive.google.com/file/d/12JFxFcOchGnKaPDpwJAG0HnMTmvzjG42/view,,,
2018-02-16,2018-02-16峨眉書院過年輪值：湖口區、義德壇主聚會,1,,,https://drive.google.com/file/d/1TlnaGQcjIpFV6B9eIJuDyzXHBCRmaPln/view,,,
2018-02-20,2018-02-20道務文書研習會,2,,,https://drive.google.com/file/d/1REy_XIJDlmiZzv2GpHlsql_dvOJybCom/view,https://drive.google.com/file/d/1GRgbB1-_t4AQw4UwpmIzXextetrdwedP/view | https://drive.google.com/file/d/1YDCYUNBEIdush5g-gfCIz81AYst0g_OR/view,,
2018-03-07,2018-03-07峨眉書院策劃會,1,,https://drive.google.com/file/d/1UGLzTRNZPT37hbC10KPSQW64AHAEtot3/view,,,,
2018-03-11,2018-03-11峨眉書院信徒大會：峨眉書院,2,,https://drive.google.com/file/d/1280960XyOBvj7oxkAU6yTXTG5WxUxGWR/view | https://drive.google.com/file/d/1Ug9AZRoWAHVO62MuSHeHlY1ChkYhFxER/view,https://drive.google.com/file/d/1P8JnvsAS5czRzeabgdhcbIpIPTsicguI/view,,,
2018-03-13,2018-03-13文獻小組會議,1,,https://drive.google.com/file/d/1_OtqQniq20GbjwBZZglSpgaDq5aROyNc/view,,,,
2018-03-18,2018-03-18板橋劉氏讀書會：前賢慈勉：陳允睿點傳師慈悲,3,,https://drive.google.com/file/d/1F9ftahDnBXG1dYvZ361A_ahqbG4MqWYS/view | https://drive.google.com/file/d/1SmPxELNphgAG1fB1DKC3YfveZkUyl2aD/view,https://drive.google.com/file/d/18p2_PeKEzRK_3gSdQlKHOFrCqaHuZ_wz/view | https://drive.google.com/file/d/1L4sVjKXBqA-Yv6S2fpdIjrogBo9BgKlk/view,https://drive.google.com/file/d/187h9CcFG00Fg370xwNRLZQ8DCr29ZEiV/view,,
2018-03-23,2018-03-23陳慧真講師生命光碟,1,,,,https://drive.google.com/file/d/1m5m4U-L7Q4bA1gCsCTyezIrxw2eM2kdw/view,,
2018-03-27,2018-03-27文獻小組會議,1,,https://drive.google.com/file/d/1q5_bnhCYyrYbM0ErvXsUTsv7K2icz-b-/view,,,,
2018-04-08,2018-04-08峨眉書院聯絡圈暨弘道組培訓,1,,https://drive.google.com/file/d/1OajztEuYvat7aJc7RkrGZllmkz2wQSsg/view,,,,
2018-04-15,2018-04-15法會文書培訓班：新竹明心壇,2,,,https://drive.google.com/file/d/1FqjoH5w-EIq5NOkaWKNUQuj50tva0Cad/view | https://drive.google.com/file/d/1KdJHqGT6AxTumXLjQhPI0ZtsAFwhEpOj/view,https://drive.google.com/file/d/10zBVmMtbTnLop4IZDCPmm_MxyMe4Ew_l/view,,
2018-04-25,2018-04-25黃經理：靈隱前人行誼：崇德學院,1,,https://drive.google.com/file/d/1UlWsL2GWytp0XllD77SvU8JylGab-tIe/view,,,,
2018-05-02,2018-05-02峨眉書院策劃會：曾經理慈悲,2,,https://drive.google.com/file/d/1NB4p1J-IG64z4fjHl8iwvGNGLdfwQvNG/view,,https://drive.google.com/file/d/1iFF5eSHxrIp_vIdh6loGOzK90GY3pXeR/view,,
2018-05-13,2018-05-13峨眉書院文書組：道務系統會議,1,,https://drive.google.com/file/d/17t97i-R_GgyMumHjgl6EHwLGj9lPZ0E1/view,,,,
2018-05-20,2018-05-20峨眉整合青年班：頭份智善壇,1,,,https://drive.google.com/file/d/18S-8JdWlDcrvzAUFYcW71IflGkHvimCH/view,,,
2018-06-03,2018-06-03湖口李氏一天複習班,1,,https://drive.google.com/file/d/1Z6eA7gSSzma5lczLDqqkgXM73UIGstOW/view | https://drive.google.com/file/d/1GRnLmBEvDrgZwR0BOlIyd5zDrgT666Vv/view,,,,
2018-06-19,2018-06-19靈隱文書組參訪發一崇德：崇德學院、正和書院,2,,https://drive.google.com/file/d/1sD1b76DYfI8xnJpGF4AQg7F1d4IRT4TI/view,https://drive.google.com/file/d/1Rjrd4F_eusU9K7T-AqZLkRsiu_oE3J4i/view,,,
2018-06-30,2018-06-30-07-02峨眉書院生活營,3,,https://drive.google.com/file/d/16H7UMLUQIzucFIpQPj2aVs5nh3qgdCkt/view | https://drive.google.com/file/d/1ENIqB-ePfAi8nn7gsm0ojZ_3nzyReWfB/view,https://drive.google.com/file/d/1_Cywi3_dz8VEagHmum-ziHc-b_AN1O95/view,https://drive.google.com/file/d/1BdQ1UynE5uBiMCgvKRZd3ED_QzwfvNjG/view,,
2018-07-07,2018-07-07峨眉書院文書組：道務系統會議,1,,https://drive.google.com/file/d/1okP2ncls1nv2OyAMymK07AH9WVrNGlAb/view,,,,
2018-07-08,2018-07-08基礎研究班師資培訓：前賢結語：宋點傳師,1,,https://drive.google.com/file/d/1yEYo9-VCLFK6AOsSu2XWpBzEQbQ7hpZk/view | https://drive.google.com/file/d/173f3Acysg6K1lCCEa1DDWw4nvv-J0b6g/view,,,,
2018-07-11,2018-07-11顧鴻龍點傳師訪談,1,,https://drive.google.com/file/d/1NHwuwAyqrTkpXN5I98drYFjPXjE8XdJw/view,,,,
2018-07-13,2018-07-13板橋聖恩綜合班：開課：劉經理,1,,https://drive.google.com/file/d/14WdKDqZ2WyHbtvhd3Hv8q6rcpjiRREbH/view,,,,
2018-07-14,2018-07-14英語弘法研習班：談三寶：董點傳師慈悲,1,,https://drive.google.com/file/d/18_56LDtuWLIOJm6-z2fwhO8rBg5Eks_M/view,,,,
2018-07-20,2018-07-20-07-22金門感恩之旅：道恩慈音壇,2,,,https://drive.google.com/file/d/1Mo9VbEmZh5IEES3Bnd9HHR95kFBt58hp/view,https://drive.google.com/file/d/1PbpLwR3ixzJrfDUx8XRXnsZ5oYhmqzT1/view,,
2018-07-21,2018-07-21-07-22靈隱寺少年育樂營：三峽靈隱寺,1,,,https://drive.google.com/file/d/1lNS0mYcjQfXTpgPoDBEeW0wszDR5fb90/view,,,
2018-07-22,2018-07-22金門基礎班暨辦事人員班文書檢討會,1,,https://drive.google.com/file/d/14g7dw1YuUUfqvcLuMD1hLC1oBkiqV8Te/view,,,,
2018-07-29,2018-07-29讀經班運動會：中央大學,1,,,https://drive.google.com/file/d/1isdUMHcaoNT7KnOo4fPrT8VdyUjzC8Ys/view,,,
2018-08-04,2018-08-04英語弘法研習班：人生何處去：楊振敏講師,1,,https://drive.google.com/file/d/11OyQnQTnjmALXnBvpmxGLC18PJQKPce6/view,,,,
2018-08-11,2018-08-11-08-12青少年學道育樂營,2,,,https://drive.google.com/file/d/1h9gO7jzY6LBhsC8eCaqsy36-x1rdFF6J/view,https://drive.google.com/file/d/1G052fPzQNbWEU0k-NvRw7aw3n9XHfYQu/view | https://drive.google.com/file/d/10_O2qJGkuPxXWv5K1nVu0CtBKAh8SSyl/view,,
2018-08-12,2018-08-12峨眉書院聯絡圈暨基礎研究班培訓,1,,https://drive.google.com/file/d/1TQxV9qUwVTLVsHkR3_5URLAmmY7Gw8uS/view,,,,
2018-08-17,2018-08-17-08-19國際青年學道營,1,,,,https://drive.google.com/file/d/1f0rXG3560rlU_SwfLeG0n5KvG6mg4_4y/view,,
2018-08-19,2018-08-19法會文書培訓班：新竹明心壇,1,,,https://drive.google.com/file/d/1U2j8iMmdab1QYnlad1lWKIbAXy0NDTaG/view,,,
2018-09-05,2018-09-05峨眉書院策劃會：吳經理慈悲,1,,https://drive.google.com/file/d/1yUvpMRJ_qugSj1TzoRxTpdx-cQswjMQq/view,,,,
2018-09-09,2018-09-09峨眉書院聯絡圈,1,,https://drive.google.com/file/d/1gxLxvDNq_QxRHqQCRemBBtT3QwA0Dl6k/view,,,,
2018-09-11,2018-09-11板橋區小聯絡圈：曾經理慈悲,1,,https://drive.google.com/file/d/10mmvX3ccd7PxiHw4eNzY3NxRHvDG2g_K/view,,,,
2018-09-15,2018-09-15~09-16靈隱寺中秋拜節,1,,,,https://drive.google.com/file/d/15Bg2oSt4yjHuKaqDatcVbaotRIegv8jz/view,,
2018-09-16,2018-09-16法會文書培訓班：新竹明心壇,1,,,https://drive.google.com/file/d/1Y6eYL5w8QsLlHoKfQM5OTfotGGtfm3EJ/view | https://drive.google.com/file/d/10AHvLsgagAAmK0eKvr5CmPkJ39eM-4CZ/view,,,
2018-09-24,2018-09-24-09-25韓國元德三天法會：宋點傳師,1,,,https://drive.google.com/file/d/1tvEMghUO6bpPVJFU0Ex7RLLtRHshVzZl/view,,,
2018-09-29,2018-09-29文書精進班：出版軟體實務：ID造字教學,1,,,,https://drive.google.com/file/d/1lZd6SwyzvRNU_lQ4NbVpVth2FV_xXQqn/view,,
2018-09-30,2018-09-30板橋聖恩一天法會：前賢慈勉：李經理慈悲,1,,https://drive.google.com/file/d/1vbrQDEcnE7g1l4wg3vAGgC8sJ0Fvt3a0/view,,,,
2018-10-21,2018-10-21峨眉整合青年班：頭份智善壇,1,,,https://drive.google.com/file/d/1temRO57pu2Y1WjXpMZVcQF2a0EqQwe7v/view,,,
2018-10-26,2018-10-26-11-02國外道親靈隱朝聖,1,,,https://drive.google.com/file/d/1we7HInIX7QE_DPmLbFyaN3A0F4QHBfqZ/view,,,
2018-10-27,2018-10-27靈隱巡禮：三峽靈隱寺,1,,,https://drive.google.com/file/d/1tZYZiIBk5T8D-9ZLHKK3ByAm-yoFac8u/view | https://drive.google.com/file/d/1NIELGXS2WFxEViiD8b88u5lDSmaKxQzg/view,,,
2018-11-01,2018-11-01峨眉書院朝聖聯誼,2,,,https://drive.google.com/file/d/1cegOFuYIMjCvo98xnDiH4DBgIp7U4MmC/view,https://drive.google.com/file/d/1NZDs8bLmxQZdK8P2aGnH-fBFQacnOd2m/view,,
2018-11-04,2018-11-04湖口智善一天法會,1,,https://drive.google.com/file/d/1eyZRQJvPqoyDRET_2RjQXZjXioNvRqWJ/view,,,,
2018-11-08,2018-11-08靈隱寺朝聖文書檢討會,1,,https://drive.google.com/file/d/1GxcAkWpaJ57h9M_rakT9w8yoJab_sFFK/view,,,,
2018-11-14,2018-11-14(3)2019靈隱寺春節報名系統會議,1,,https://drive.google.com/file/d/1qfNBUcM-uzrui0BjKlkwPuozSazZcClc/view,,,,
2018-11-18,2018-11-18士林孝化一天複習班,2,,https://drive.google.com/file/d/17ITclAd3M1_fpOIBn9KUE8iTVNZq46Tp/view,https://drive.google.com/file/d/1Rnf7ybBAtN7jWj4p1e7LfGT6BPcxe1M_/view,,,
2018-12-09,2018-12-09峨眉書院年終精進班：講師壇主班：峨眉書院,3,,https://drive.google.com/file/d/10QivVsSAghKZaoxguDOJyoISiwL4987N/view,https://drive.google.com/file/d/15bZRm0in52tRjab3VLVZfnfAPEEEQy4-/view,https://drive.google.com/file/d/1yYvzMEKNAcWV6PXDMZJ1kqbTd_0BLxyi/view,,
2018-12-15,2018-12-15靈隱寺文獻研習營,1,,https://drive.google.com/file/d/1Sdc--AXOIEQxycO0tI5GRQYtA4xoAZwl/view,,,,
2018-12-16,2018-12-16靈隱寺乾坤德班,2,,https://drive.google.com/file/d/1CrRBJtrzM65W33mPRxL9la4AC5atsna3/view,,,,https://drive.google.com/file/d/1IZQ1h_4_XD2ts_DguX-GnM_60OFG8xSu/view | https://drive.google.com/file/d/1iqwmgMzNU3o56DIpGKfMkEgEoDmwdPke/view
2018-12-23,2018-12-23峨眉青年整合班：頭份智善壇,1,,,https://drive.google.com/file/d/1I3CYOzWKxSsczTLSEGkMAm3p5ADf2sx-/view,,,
2018-12-30,2018-12-30靈隱寺青年一天法會,2,,https://drive.google.com/file/d/1-msWEelLeJA9g0veNgevenIEstA9C8Sb/view,,,,https://drive.google.com/file/d/107R7noTXwhAx13I5xTZbloDfWiGb_Jmt/view | https://drive.google.com/file/d/1_8aACXrxjDC06-y3v7FhALmSAs0CGiGF/view | https://drive.google.com/file/d/1TvpZkEN0zgEl4olROxT_cWhJIWaKggLB/view | https://drive.google.com/file/d/115e0o1387DTsv0KjJeFeNFQvzZYEakln/view | https://drive.google.com/file/d/1iuhjol5-PMbb6O4ZTZc8a-aIC6GskOTL/view
2018-12-31,2018-12-31~2019-01-01峨眉書院青年跨年活動,1,,,https://drive.google.com/file/d/11AulYy0GmOb3HE5PTOJ7nwV3fKGp2yNQ/view,,,
2019-01-13,2019-01-13峨眉書院年終精進班：清口辦事班,1,,https://drive.google.com/file/d/1MT2OGGSFiDuKvgTozrBFPGVY2-tGqDb1/view,,,,
2019-01-14,2019-01-14中國社科院與一貫道總會參訪泰國奉恩中心,1,,,,https://drive.google.com/file/d/1VwaET7kIMA6F2lvwKCYHdXU90aehwBg_/view,,
2019-01-20,2019-01-20峨眉青年整合班：頭份智善壇,2,,https://drive.google.com/file/d/1WRUIzX55uclPNyj5Iu31wJTzlHN0HK5H/view | https://drive.google.com/file/d/1z96n1xPWZN2bb6pDCcYR0Tzxu_bIxtVb/view,https://drive.google.com/file/d/1SB6giIldKtugrb_VDmsGIVYbq2TKG1z7/view | https://drive.google.com/file/d/1Qc69PYimjk--UZdVk-XO-nQBYlyUTGeE/view,,,
2019-01-21,2019-01-21北區道場拜年：新竹峨眉書院,4,,https://drive.google.com/file/d/1rc24NYEpe2xOnUri27DDGsPa78UdnY0J/view,https://drive.google.com/file/d/1TYr07YbGvgRNj5X-t2Te-HXpxvSJ8h0N/view,https://drive.google.com/file/d/1h-e6UuQ_HjOwMV1r9U2NKdvKi7hCdYFN/view,https://drive.google.com/file/d/1VFEum_XUrGNm98KDlnrCRgwLuyyVTghR/view,
2019-02-05,2019-02-05台中武聖宮新春祈福團拜,1,,,,https://drive.google.com/file/d/1toxcWWuf7QYxEEa8ZQmdl9aJ72nbcItp/view,,
2019-02-09,2019-02-09靈隱寺文書研討會,2,,https://drive.google.com/file/d/1E6zLdrni1ogF0ezFeBcORX37VRtrBzLn/view,https://drive.google.com/file/d/1aKGD_t00W3Uv5SqH-RPyqR3wwmnYZxj-/view,,,
2019-02-24,2019-02-24經典師資培訓：孝經,1,,https://drive.google.com/file/d/1AB6FWnXDU-zYkyQNsvTnV_NL3TS--30c/view,,,,
2019-02-28,2019-02-28~03-01道恩授課人員精進班,1,,https://drive.google.com/file/d/1yO4zinWgfrQ-U0Jf5u2ELaAvDbhlkd6e/view,,,,
2019-03-02,20190302 峨眉書院 函,1,,,,,https://drive.google.com/file/d/1Ck1TxWPctc57WsoK31LKtrau1mN0PAFy/view | https://drive.google.com/file/d/1SpuPV0gk2_hLTuIFCZhcxYAmKcqQw1JT/view,
2019-03-17,2019-03-17峨眉青年整合班：中壢義儒壇,2,,,https://drive.google.com/file/d/14WwiXHI8yPt1-whqdC2JceuVlT1NsN65/view | https://drive.google.com/file/d/19VVUJtXM1xTmcX6VUVaGY46WoOf-7KTj/view,https://drive.google.com/file/d/1k08JaDDlY0QQ_nESQ5uK7tXI9P1AgLfI/view,,
2019-03-31,2019-03-31峨眉書院一天複習班,1,,https://drive.google.com/file/d/1ES6tYI7kipoH8iqNDsvCtuwmPDcYuKIm/view,,,,
2019-04-07,20190407印尼慈青幹部朝聖,1,,,,,https://drive.google.com/file/d/15d5bYx192kN25tIy5QIS-Y-YvS2QP3fN/view | https://drive.google.com/file/d/1QWyeRftbe_1OPKygcDRXcOwr6t7VJUrr/view,
2019-04-12,20190412印尼峨眉單位邀請函(雅加達),1,,,,,https://drive.google.com/file/d/1L2NNuzf86im9shO22kR4C0uwFVXjJyL2/view | https://drive.google.com/file/d/1MrI4_jkSmXldPJIODEIwHkCI4wg8xcdd/view | https://drive.google.com/file/d/1GPbXtwv1dbzeCxtzcqHnsFCvXpwoJz06/view | https://drive.google.com/file/d/1d8PrdRVBxSTz-PIEmNbJYVcVRifWI6-P/view,
2019-04-14,2019-04-14峨眉書院綜合班,1,,https://drive.google.com/file/d/1140PBF3y2Xp3hwj3h1f56VXB8tFAaGYZ/view,,,,
2019-04-16,2019-04-16靈隱文書組秘書小組會議,1,,https://drive.google.com/file/d/1Wc2fk1Imc5qmcnlezWvW7TfVq_8bSDjR/view,,,,
2019-05-02,20190502會議記錄,1,,,,,https://drive.google.com/file/d/1okM5HPbDEyBbRR089gVqH_FiEzFL5krW/view | https://drive.google.com/file/d/1K6unNoJrz3KHrF3-jmMFl0nrpnuJ2okf/view,
2019-05-05,2019-05-05湖口李氏一天法會,1,,https://drive.google.com/file/d/1rlsMTD0DW6X6Klm51JFDSQEt83f8kXgz/view,,,,
2019-05-12,2019-05-12峨眉書院綜合班,1,,https://drive.google.com/file/d/15xQcQe_k2qAWHM93fqK7e5Gnoo7k4ZSp/view,,,,
2019-05-23,2019-05-23靈隱文書組秘書小組會議,1,,https://drive.google.com/file/d/1LSzH0YJyQy4yE3xICa42knyHcjfJdtiN/view,,,,
2019-05-31,2019-05-31-06-09印尼慈青幹部台灣朝聖團研習,3,,,https://drive.google.com/file/d/1OcI_0jxhczT6gepMnYVfcF3eLCl5NbW7/view,https://drive.google.com/file/d/1UA-iOeirMXm7ZgPBvbuIkFrG8c6WLTwl/view,https://drive.google.com/file/d/1db3_-_7UEKHbft0HAZlx1-XJ2aDIF88B/view,
2019-06-01,2019-06-01-02印尼慈青幹部台灣朝聖團研習,1,,https://drive.google.com/file/d/18baLxJxxQ6JH4sy07KEAiZX9U1QxgO1Q/view,,,,
2019-06-03,20190603峨眉書院印尼道親導覽流程（0513草擬）,1,,,,,https://drive.google.com/file/d/1kV0lqDNFuhKlIQXWh9VG-3gmdN_8X4XM/view | https://drive.google.com/file/d/1oJFt_Fav3IhXz1cVkoituvA0w0usongI/view,
2019-06-09,2019-06-09峨眉書院綜合班,1,,https://drive.google.com/file/d/1TpL9y_bJPLT0ifa52Q94cYHj_AwE3zaB/view,,,,
2019-06-16,2019-06-16靈隱文書組秘書小組會議,1,,https://drive.google.com/file/d/1woP6fFj9WL-MESZm3VVOAUaFps9CqHC6/view,,,,
2019-06-30,2019-06-30靈隱道場文書團隊代表會議暨文書精進班,2,,https://drive.google.com/file/d/1sULetm1e2a8t88Pqg4Ggz05HceXCO7s9/view,https://drive.google.com/file/d/1UfeU61XFz8YHUQe9Bn7BHnlSW3hRuHrg/view,,,
2019-07-05,2019-07-05-07-08峨眉書院生活營：新竹峨眉書院,2,,,https://drive.google.com/file/d/13Sg_h9ADHAAMEyzgYyLEvEDa4o88W-zi/view,https://drive.google.com/file/d/1B4dUMAdoYVNijXFr0zDjGN4LYWyS8hKA/view,,
2019-07-13,2019-07-13-07-15靈隱寺日本道場文書培訓,1,,https://drive.google.com/file/d/1tC0cJeIoPZFsYefuGLQfZvtGAEv5L8I1/view,,,,
2019-07-20,2019-07-20泰然親子藝文嘉年華,1,,,https://drive.google.com/file/d/1rlgYKZRzE1swqNrdZst9BFKKeOQQz8rs/view,,,
2019-07-27,2019-07-27-28伙食團成長營,3,,https://drive.google.com/file/d/1GpVtw7FmabaWo-XskSLCtSBtcrf5Z8gt/view,https://drive.google.com/file/d/14kHkQHWtCk4kVOXdkR__OC6q4NuUKU0V/view,https://drive.google.com/file/d/1Jg0-zDQOJYwOKX5ge27rlVR09v9yFb7d/view,,
2019-08-11,2019-08-11峨眉書院綜合班,1,,https://drive.google.com/file/d/1Y49Mh03JMWEFElnkeLlb6poRZlpzXMlw/view,,,,
2019-08-17,2019-08-17-08-18靈隱寺青少年學道營,2,,,https://drive.google.com/file/d/1UJTDZFngjgot0VYPhIvQHqVqMeKy6bx4/view,https://drive.google.com/file/d/1UbMDTSJZO0lGftAhdcdnhJvCtDLBLtsY/view,,
2019-08-22,2019-08-22靈隱文書組秘書小組會議,1,,https://drive.google.com/file/d/1av-6D8mDsmfkyPC_p8YhDa7mjt70eMGt/view,,,,
2019-09-08,2019-09-08峨眉書院綜合班,1,,https://drive.google.com/file/d/1uQ6QNRvGRHRpCYle9LzujzNSqSUdEgvq/view,,,,
2019-09-13,2019-09-13-09-15靈隱寺三天法會,2,,https://drive.google.com/file/d/1NB6W-XqfZb90z-XJlve9sUjKgQ2cOQs7/view,,,,https://drive.google.com/file/d/1MdbKSAjO6qeKLr50geFh_9WopjNwbw1V/view | https://drive.google.com/file/d/1XWXCiAfCQP_cepduqD2iJ4NEARA03BrQ/view
2019-09-14,2019-09-14靈隱寺講師領命：辦事人員簽到表,1,,,,,,https://drive.google.com/file/d/1_f9kygFnJZ1kawngltF6sZDorMfbtF3r/view | https://drive.google.com/file/d/115nNHZq8Ci9EeNE-W7x-B-Xf-KG0hgqd/view | https://drive.google.com/file/d/1Kd1W3qrNpOBv18XlbHg64REWWUEYFCuv/view | https://drive.google.com/file/d/14URxSCDQ2O792FC7Nc0xn0JXUvOr1_uG/view | https://drive.google.com/file/d/18Z941VByIVjxZRLgqEt5mxyo6EXp7kxk/view | https://drive.google.com/file/d/1Ll7F5HyML73UIWXPhUxKyPt7JPTqlqWD/view | https://drive.google.com/file/d/1E7fprM1Rq4W3SEiVV0P9e65CCfdEf91i/view | https://drive.google.com/file/d/1N3-Dqqzpg8uCOWGyBpEpjSgx8Gi5z53E/view
2019-10-20,2019-10-20峨眉書院綜合班：打開心門：周講師,1,,https://drive.google.com/file/d/1NZwqHneGw9Yy6PXerXG5hh0bt7z1j67n/view,,,,
2019-10-26,2019-10-26靈隱寺群音會,1,,,,https://drive.google.com/file/d/1ObK_w929QJ3B1zwXMiYn2GH-9qcn04vd/view | https://drive.google.com/file/d/1bxJOZugnY6deDsxxTM7M06bQDhImdNZz/view,,
2019-10-31,2019-10-31峨眉書院地方聯誼,1,,,https://drive.google.com/file/d/1HDo-TfqmcNVp0LhhsCsYjOIXF0FUTwVL/view,,,
